Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomePoints,AwayPoints,HomeLast5Points,AwayLast5Points,HomeLast5HomePoints,AwayLast5AwayPoints,HomeWinRateLastHome,AwayWinRateLastAway,HomeAvgGoalsScoredLast5,HomeAvgGoalsConcededLast5,AwayAvgGoalsScoredLast5,AwayAvgGoalsConcededLast5,HomeAvgShotsLast5,AwayAvgShotsLast5,HomeAvgShotsOnTargetLast5,AwayAvgShotsOnTargetLast5,HomeAvgShotsConcededLast5,AwayAvgShotsConcededLast5,HomeXG,AwayXG,HomeAvgXGLast5,HomeAvgXGConcededLast5,AwayAvgXGLast5,AwayAvgXGConcededLast5,HomeSquadValueEur,AwaySquadValueEur,HomeTransfersIn,HomeTransfersOut,HomeNetTransferSpendEur,AwayTransfersIn,AwayTransfersOut,AwayNetTransferSpendEur,HomeTablePosition,AwayTablePosition,TablePointsGap,HomeDaysRest,AwayDaysRest,H2HHomeTeamWinRate,H2HAwayTeamWinRate,H2HDrawRate,H2HMatchesPlayed,HomeAvgSecondHalfGoalsScoredLast5,HomeAvgSecondHalfGoalsConcededLast5,AwayAvgSecondHalfGoalsScoredLast5,AwayAvgSecondHalfGoalsConcededLast5,HomeElo,AwayElo,EloDifference,HomeTeamOverallElo,AwayTeamOverallElo,OverallEloDifference
E0,2015-04-11,Sunderland,Crystal Palace,1.0,4.0,A,0.0,0.0,D,12.0,14.0,3.0,5.0,15.0,17.0,8.0,4.0,2.0,2.0,0.0,0.0,0,3,2,12,7,12,0.2,0.4,0.6,1.4,1.8,1.0,6.6,11.6,2.8,3.4,20.2,17.6,0.617079,2.34787,0.6759554,1.6442294,0.9856668,1.491248,85600000.0,100250000.0,1,3,1900000.0,1,1,-1800000.0,16,11,-10,6,5,1.0,0.0,0.0,1,0.2,1.0,1.0,0.4,1463.1509153310728,1515.8255228874345,-52.67460755636171,1473.122614406402,1505.4219767906857,-32.29936238428377
E0,2015-04-11,Southampton,Hull,2.0,0.0,H,0.0,0.0,D,9.0,15.0,4.0,4.0,7.0,11.0,2.0,5.0,2.0,0.0,0.0,0.0,3,0,7,2,7,2,0.4,0.1,0.8,0.8,0.4,1.6,11.2,7.8,3.4,2.4,13.6,15.2,2.37369,0.737337,0.8674902,1.4379824,0.7737034,1.3225906000000003,135000000.0,48900000.0,3,4,-100030000.0,2,1,6750000.0,7,17,25,7,7,1.0,0.0,0.0,1,0.4,0.0,0.2,1.2,1523.95582246952,1467.742717313629,56.213105155890844,1518.8463373028135,1476.765918234094,42.08041906871949
E0,2015-04-11,Swansea,Everton,1.0,1.0,D,0.0,1.0,A,11.0,12.0,3.0,8.0,18.0,12.0,3.0,6.0,3.0,3.0,0.0,0.0,1,1,9,6,7,6,0.4,0.2,1.0,1.0,0.6,1.2,8.6,9.4,3.4,3.2,14.2,15.2,1.09678,0.842056,0.9457225999999999,1.2217824,0.7385776,1.186834,45990000.0,115400000.0,3,2,-2550000.0,4,2,40160000.0,8,12,9,7,7,0.0,0.0,1.0,1,0.8,0.8,0.2,0.8,1526.3615209038305,1483.925216514651,42.43630438917944,1506.9729323270935,1503.120898588137,3.8520337389566066
E0,2015-04-12,QPR,Chelsea,0.0,1.0,A,0.0,0.0,D,15.0,9.0,4.0,1.0,12.0,6.0,5.0,6.0,2.0,1.0,0.0,0.0,0,3,7,12,0,12,0.3,0.6,2.2,1.8,2.8,1.6,12.2,14.4,4.6,5.8,17.8,13.4,0.780982,0.920984,0.8731017999999999,1.8204880000000003,2.0977742,1.1067612,27100000.0,156650000.0,0,1,0.0,9,7,-34760000.0,18,1,-44,5,8,0.0,1.0,0.0,1,0.8,0.6,1.0,0.6,1477.8297686816975,1540.643463406448,-62.813694724750576,1458.9584405348696,1557.373323539021,-98.4148830041513
E0,2015-04-12,Man United,Man City,4.0,2.0,H,2.0,1.0,H,11.0,10.0,7.0,3.0,9.0,16.0,1.0,5.0,0.0,3.0,0.0,0.0,3,0,10,4,15,4,0.9,0.5,1.4,0.8,1.4,1.4,13.0,15.0,5.0,4.6,11.6,9.2,2.66017,1.75844,1.431314,0.9174182000000002,1.3084441999999998,0.758687,313800000.0,186650000.0,8,3,72250000.0,3,1,17500000.0,3,4,1,8,6,0.0,1.0,0.0,1,1.0,0.6,0.8,0.6,1567.585177439615,1529.650869894997,37.93430754461815,1544.7933154404675,1534.4037893935758,10.38952604689166
E0,2015-04-13,Liverpool,Newcastle,2.0,0.0,H,1.0,0.0,H,14.0,10.0,6.0,3.0,8.0,17.0,6.0,6.0,2.0,0.0,0.0,1.0,3,0,10,4,12,4,0.6,0.1,1.2,0.8,0.8,2.0,12.8,9.4,4.4,2.4,12.0,13.4,1.26534,0.363343,1.2370456,0.7675348,0.5455816,1.6269807999999997,135100000.0,95750000.0,9,4,24210000.0,4,2,11900000.0,6,13,19,9,8,0.0,1.0,0.0,1,0.8,0.2,0.4,1.0,1528.0413827046627,1455.2109205134968,72.8304621911659,1519.4744290505944,1472.3632697875478,47.1111592630466
E0,2015-04-18,Leicester,Swansea,2.0,0.0,H,1.0,0.0,H,18.0,10.0,6.0,6.0,6.0,5.0,6.0,3.0,0.0,2.0,0.0,0.0,3,0,4,9,7,9,0.2,0.4,1.8,2.4,1.0,1.0,11.6,8.6,3.8,3.4,15.0,14.2,2.57043,0.87346,1.4842870000000001,2.1070098,0.9457225999999999,1.2217824,45900000.0,45990000.0,0,0,0.0,3,2,-2550000.0,20,8,-22,7,7,0.0,1.0,0.0,1,1.4,1.0,0.8,0.8,1491.5858554973836,1487.5843437503565,4.0015117470270525,1477.3994242959789,1504.9699087150896,-27.5704844191107
E0,2015-04-18,Stoke,Southampton,2.0,1.0,H,0.0,1.0,A,15.0,12.0,2.0,6.0,17.0,17.0,2.0,5.0,0.0,4.0,0.0,0.0,3,0,5,7,9,7,0.5,0.4,1.0,1.2,0.8,0.8,10.4,11.2,3.0,3.4,11.2,13.6,2.26451,1.36108,0.4807862,1.1745844,0.8674902,1.4379824,82500000.0,135000000.0,0,0,0.0,3,4,-100030000.0,10,6,-13,7,7,0.0,1.0,0.0,1,0.6,0.4,0.4,0.0,1495.2927757230145,1513.7368521361072,-18.444076413092716,1492.0577718411757,1521.103763611762,-29.04599177058617
E0,2015-04-18,Everton,Burnley,1.0,0.0,H,1.0,0.0,H,21.0,10.0,8.0,1.0,12.0,15.0,5.0,6.0,1.0,2.0,0.0,1.0,3,0,4,1,9,1,0.4,0.1,0.6,1.4,0.4,2.0,9.0,12.0,4.4,3.2,14.8,14.6,2.36114,1.06159,0.6350347999999999,1.164122,1.0162479999999998,1.657266,115400000.0,60300000.0,4,2,40160000.0,0,0,0.0,12,20,12,7,7,1.0,0.0,0.0,1,0.2,1.0,0.2,0.6,1522.3165806616228,1454.9234128186142,67.39316784300854,1505.123922200141,1466.3623786991795,38.76154350096135
E0,2015-04-18,Crystal Palace,West Brom,0.0,2.0,A,0.0,1.0,A,19.0,8.0,4.0,4.0,17.0,17.0,7.0,6.0,3.0,3.0,0.0,0.0,0,3,12,3,7,3,0.4,0.0,2.0,0.8,0.6,1.4,12.2,5.6,3.6,1.4,18.6,20.2,2.0561,0.698022,1.3495546,1.3978078,0.9077679999999999,2.0239415999999997,100250000.0,126250000.0,1,1,-1800000.0,0,2,0.0,11,14,9,7,7,0.0,0.0,1.0,1,1.4,0.6,0.4,0.4,1495.0184306939368,1457.636587374798,37.38184331913885,1509.5834394671574,1468.0141991650298,41.56924030212758
E0,2015-04-18,Chelsea,Man United,1.0,0.0,H,1.0,0.0,H,7.0,15.0,2.0,2.0,13.0,11.0,3.0,7.0,7.0,1.0,0.0,0.0,3,0,15,10,9,10,0.7,0.5,2.4,0.6,1.4,0.8,12.4,13.0,4.6,5.0,14.2,11.6,1.1493,0.744613,1.6754229999999999,0.8980856000000002,1.431314,0.9174182000000002,156650000.0,313800000.0,9,7,-34760000.0,8,3,72250000.0,1,3,8,6,6,0.0,0.0,1.0,1,0.8,0.2,1.0,0.6,1574.1031836715938,1522.0014534413199,52.101730230273915,1557.7903937448023,1549.6488985438164,8.1414952009859
E0,2015-04-19,Man City,West Ham,2.0,0.0,H,2.0,0.0,H,18.0,9.0,3.0,3.0,10.0,6.0,6.0,3.0,2.0,2.0,0.0,0.0,3,0,3,2,10,2,0.7,0.1,1.6,2.0,0.6,1.8,15.0,8.8,4.2,3.2,10.8,21.6,2.05138,0.738105,1.478702,1.1489364,1.0261136,2.554766,186650000.0,83350000.0,3,1,17500000.0,4,0,27250000.0,4,10,18,7,8,0.0,1.0,0.0,1,1.0,1.0,0.2,1.4,1539.1567088921547,1483.2456892723644,55.911019619790295,1529.548206290227,1499.2821278704819,30.2660784197451
E0,2015-04-19,Newcastle,Tottenham,1.0,3.0,A,0.0,1.0,A,11.0,14.0,5.0,8.0,11.0,13.0,4.0,3.0,2.0,4.0,0.0,0.0,0,3,1,7,4,7,0.4,0.5,0.2,2.4,1.4,1.4,9.0,11.6,2.0,3.6,13.6,14.4,0.938886,1.99862,0.5163982,1.6821734,1.2529233999999998,1.5224090000000001,95750000.0,186700000.0,4,2,11900000.0,2,2,7550000.0,14,7,-19,6,8,1.0,0.0,0.0,1,0.0,1.2,0.6,0.6,1489.515619061599,1507.3773226925118,-17.86170363091287,1470.2183758014826,1509.7707238797143,-39.55234807823172
E0,2015-04-25,Burnley,Leicester,0.0,1.0,A,0.0,0.0,D,12.0,8.0,4.0,4.0,16.0,16.0,6.0,4.0,3.0,0.0,0.0,0.0,0,3,1,4,5,4,0.3,0.2,0.4,1.8,1.8,2.4,11.4,11.6,2.6,3.8,17.2,15.0,1.98975,1.21926,0.958994,1.7495060000000002,1.4842870000000001,2.1070098,60300000.0,45900000.0,0,0,0.0,0,0,0.0,20,18,-2,7,7,0.0,0.0,1.0,1,0.2,0.6,1.4,1.0,1477.8013445797449,1463.2129930945744,14.588351485170506,1463.4521614340047,1483.1371856904925,-19.68502425648785
E0,2015-04-25,Crystal Palace,Hull,0.0,2.0,A,0.0,0.0,D,7.0,21.0,3.0,7.0,15.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0,3,12,2,7,2,0.3,0.1,2.0,0.8,0.4,1.4,12.2,9.0,3.6,2.6,18.6,13.6,0.913865,2.37709,1.3495546,1.3978078,0.8364269999999999,1.2600706000000002,100250000.0,48900000.0,1,1,-1800000.0,2,1,6750000.0,11,18,14,7,14,0.0,1.0,0.0,1,1.4,0.6,0.2,1.0,1477.2876827136772,1463.2278646957325,14.059818017944735,1500.7180654770277,1474.5084919251458,26.20957355188193
E0,2015-04-25,Man City,Aston Villa,3.0,2.0,H,1.0,0.0,H,11.0,13.0,4.0,4.0,13.0,11.0,7.0,6.0,1.0,2.0,0.0,0.0,3,0,3,6,13,6,0.7,0.3,1.6,2.0,1.2,1.2,15.0,10.4,4.2,4.0,10.8,13.8,1.1892,0.901376,1.478702,1.1489364,0.7743933999999999,0.9992382,186650000.0,76800000.0,3,1,17500000.0,0,1,0.0,4,15,32,6,14,1.0,0.0,0.0,1,1.0,1.0,0.2,0.6,1541.3731730753204,1469.756594477856,71.61657859746447,1530.65643838181,1465.041826720595,65.6146116612149
E0,2015-04-25,Newcastle,Swansea,2.0,3.0,A,1.0,1.0,D,12.0,11.0,4.0,6.0,14.0,9.0,9.0,6.0,1.0,2.0,0.0,0.0,0,3,1,6,4,6,0.3,0.4,0.2,2.4,0.8,1.4,9.0,9.4,2.0,4.4,13.6,14.8,1.54939,1.58825,0.5163982,1.6821734,1.0679032,1.4105044000000002,95750000.0,45990000.0,4,2,11900000.0,3,2,-2550000.0,14,8,-12,6,7,0.0,0.0,1.0,1,0.0,1.2,0.6,1.0,1479.8644356804787,1476.1088209613292,3.7556147191494347,1465.3927841109225,1499.232147320576,-33.83936320965336
E0,2015-04-25,QPR,West Ham,0.0,0.0,D,0.0,0.0,D,18.0,8.0,7.0,2.0,14.0,12.0,6.0,6.0,1.0,0.0,0.0,0.0,1,1,7,2,0,2,0.2,0.1,2.2,1.8,0.6,1.8,12.2,9.2,4.6,3.4,17.8,21.0,2.28143,0.824309,0.8731017999999999,1.8204880000000003,1.0971161999999999,2.508636,27100000.0,83350000.0,0,1,0.0,4,0,27250000.0,19,10,-17,13,6,0.0,1.0,0.0,1,0.8,0.6,0.2,1.0,1476.995628270135,1481.0292250891987,-4.033596819063632,1458.5413703290885,1498.1738957788991,-39.6325254498106
E0,2015-04-25,Southampton,Tottenham,2.0,2.0,D,1.0,1.0,D,13.0,7.0,4.0,2.0,9.0,10.0,8.0,3.0,1.0,3.0,0.0,0.0,1,1,4,7,10,7,0.5,0.5,0.6,1.0,1.4,1.6,12.6,11.6,4.0,4.4,13.4,14.0,1.39327,0.531276,1.053301,1.719538,1.3837894,1.5484871999999998,135000000.0,186700000.0,3,4,-100030000.0,2,2,7550000.0,7,6,-1,7,6,0.0,1.0,0.0,1,0.2,0.4,0.8,0.8,1528.4706750874166,1517.0285060736321,11.44216901378445,1517.7514991957569,1514.5963155702746,3.155183625482323
E0,2015-04-25,Stoke,Sunderland,1.0,1.0,D,1.0,1.0,D,23.0,15.0,8.0,5.0,14.0,15.0,9.0,8.0,2.0,3.0,0.0,0.0,1,1,5,2,9,2,0.6,0.1,1.0,1.2,0.6,1.4,10.4,6.6,3.0,2.8,11.2,20.2,2.15079,2.17523,0.4807862,1.1745844,0.6759554,1.6442294,82500000.0,85600000.0,0,0,0.0,1,3,1900000.0,9,18,17,7,14,0.0,1.0,0.0,1,0.6,0.4,0.2,1.0,1501.9973045550246,1483.094313481731,18.902991073293606,1495.4100362571808,1468.96115172993,26.44888452725081
E0,2015-04-25,West Brom,Liverpool,0.0,0.0,D,0.0,0.0,D,10.0,22.0,4.0,5.0,12.0,11.0,2.0,4.0,1.0,0.0,0.0,0.0,1,1,5,10,9,10,0.5,0.6,1.0,1.4,1.2,0.8,6.2,12.8,2.2,4.4,20.6,12.0,0.507754,1.41235,1.0081092,2.1366216000000002,1.2370456,0.7675348,126250000.0,135100000.0,0,2,0.0,9,4,24210000.0,13,7,-21,7,12,0.0,1.0,0.0,1,0.6,0.4,0.8,0.2,1478.3918109552617,1510.907475396526,-32.515664441264335,1476.8795731551595,1521.6193230366596,-44.739749881500074
E0,2015-04-26,Everton,Man United,3.0,0.0,H,2.0,0.0,H,9.0,17.0,7.0,4.0,6.0,10.0,7.0,7.0,0.0,2.0,0.0,0.0,3,0,4,7,11,7,0.4,0.4,0.6,1.4,1.0,1.0,9.0,13.6,4.4,4.0,14.8,9.4,1.07922,0.750462,0.6350347999999999,1.164122,1.2689466,0.9613536,115400000.0,313800000.0,4,2,40160000.0,8,3,72250000.0,12,4,-24,8,8,0.0,1.0,0.0,1,0.2,1.0,0.6,0.6,1528.1370151919725,1517.360261319934,10.776753872038626,1508.0341394653158,1547.3283024831233,-39.29416301780748
E0,2015-04-26,Arsenal,Chelsea,0.0,0.0,D,0.0,0.0,D,12.0,7.0,1.0,3.0,17.0,11.0,6.0,2.0,4.0,3.0,0.0,0.0,1,1,12,15,15,15,0.9,0.6,1.6,1.0,2.4,0.6,12.6,12.4,4.8,4.6,15.8,14.2,1.07482,0.853305,1.4091036,1.1044358,1.6754229999999999,0.8980856000000002,171750000.0,156650000.0,6,1,66730000.0,9,7,-34760000.0,3,1,-10,15,8,0.0,1.0,0.0,1,0.4,1.0,0.8,0.2,1574.59615802056,1541.4776038180105,33.1185542025496,1550.4543021325426,1560.1109898054951,-9.656687672952557
E0,2015-04-28,Hull,Liverpool,1.0,0.0,H,1.0,0.0,H,7.0,12.0,4.0,9.0,10.0,10.0,7.0,7.0,2.0,0.0,0.0,0.0,3,0,4,8,7,8,0.3,0.6,0.6,1.2,0.8,0.8,11.8,14.8,3.4,4.4,11.4,11.0,0.730978,0.523697,1.085149,1.2443384,1.2106676,0.7000238000000001,48900000.0,135100000.0,2,1,6750000.0,9,4,24210000.0,16,5,-27,3,3,0.0,0.0,1.0,1,0.6,0.8,0.6,0.2,1485.7891191545589,1506.840423968703,-21.051304814144032,1482.5163427141342,1519.585797322748,-37.069454608613796
E0,2015-04-29,Leicester,Chelsea,1.0,3.0,A,1.0,0.0,H,8.0,11.0,2.0,4.0,10.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0,3,7,13,7,13,0.3,0.6,1.8,2.0,1.4,0.6,11.0,9.6,3.8,3.0,14.0,14.4,0.600074,1.51717,1.5681786,2.1507698,1.2066179999999997,1.0702078,45900000.0,156650000.0,0,0,0.0,9,7,-34760000.0,17,1,-46,4,3,0.0,1.0,0.0,1,1.4,1.0,0.6,0.2,1503.061378286411,1543.9875744265923,-40.926196140181446,1487.237512107104,1561.3659751097862,-74.12846300268211
E0,2015-05-02,Aston Villa,Everton,3.0,2.0,H,2.0,0.0,H,11.0,9.0,4.0,5.0,13.0,12.0,5.0,3.0,2.0,1.0,0.0,0.0,3,0,6,4,4,4,0.2,0.2,1.6,1.4,0.6,1.4,10.8,9.0,4.0,4.4,14.0,14.8,1.56179,1.4049,0.8699051999999998,1.0398831999999998,0.6350347999999999,1.164122,76800000.0,115400000.0,0,1,0.0,4,2,40160000.0,16,10,-12,7,6,0.0,1.0,0.0,1,0.6,0.8,0.2,1.0,1460.3270589633344,1487.931263738659,-27.60420477532466,1464.0668610611142,1516.722435704454,-52.65557464333983
E0,2015-05-02,Leicester,Newcastle,3.0,0.0,H,2.0,0.0,H,19.0,12.0,7.0,3.0,10.0,13.0,10.0,7.0,1.0,2.0,0.0,2.0,3,0,7,1,7,1,0.3,0.1,1.8,2.0,0.2,2.4,11.0,9.0,3.8,2.0,14.0,13.6,4.02694,0.485003,1.5681786,2.1507698,0.5163982,1.6821734,45900000.0,95750000.0,0,0,0.0,4,2,11900000.0,17,14,-4,3,7,0.0,1.0,0.0,1,1.4,1.0,0.0,1.2,1495.2815429725158,1450.9211325413664,44.360410431149376,1483.3475944501565,1461.370148960528,21.977445489628508
E0,2015-05-02,Liverpool,QPR,2.0,1.0,H,1.0,0.0,H,25.0,10.0,8.0,2.0,9.0,18.0,9.0,6.0,2.0,3.0,0.0,1.0,3,0,7,7,12,7,0.6,0.2,0.8,1.0,2.2,1.8,13.8,12.2,5.0,4.6,11.2,17.8,2.28745,0.386314,1.108205,0.8006772000000002,0.8731017999999999,1.8204880000000003,135100000.0,27100000.0,9,4,24210000.0,0,1,0.0,5,19,31,4,7,1.0,0.0,0.0,1,0.6,0.2,0.8,0.6,1532.3311706767931,1440.087112388042,92.24405828875115,1515.1873794516637,1458.7498510946702,56.437528356993425
E0,2015-05-02,Man United,West Brom,0.0,1.0,A,0.0,0.0,D,26.0,6.0,9.0,3.0,10.0,11.0,9.0,3.0,1.0,0.0,0.0,0.0,0,3,6,5,15,5,0.9,0.1,0.8,1.4,1.0,1.4,13.4,6.2,3.6,2.2,8.6,20.6,2.10841,0.317533,1.176351,1.0041616000000002,1.0081092,2.1366216000000002,313800000.0,126250000.0,8,3,72250000.0,0,2,0.0,4,13,28,6,7,0.0,0.0,1.0,1,0.4,0.6,0.6,0.4,1577.2963436463126,1475.3673353550575,101.92900829125506,1538.640006243985,1478.9130988690713,59.72690737491371
E0,2015-05-02,Sunderland,Southampton,2.0,1.0,H,1.0,1.0,D,12.0,11.0,6.0,2.0,12.0,13.0,1.0,1.0,2.0,2.0,0.0,1.0,3,0,3,4,4,4,0.2,0.4,0.6,1.2,0.6,1.0,8.0,12.6,3.0,4.0,19.8,13.4,1.97694,0.906357,0.8718474,1.88808,1.053301,1.719538,85600000.0,135000000.0,1,3,1900000.0,3,4,-100030000.0,18,7,-27,7,7,0.0,1.0,0.0,1,0.2,0.8,0.2,0.4,1454.8279899781292,1507.0323233040972,-52.20433332596804,1470.670503427713,1517.7787462768983,-47.108242849185444
E0,2015-05-02,Swansea,Stoke,2.0,0.0,H,0.0,0.0,D,16.0,9.0,4.0,3.0,9.0,18.0,6.0,2.0,1.0,2.0,0.0,1.0,3,0,9,5,8,5,0.4,0.3,1.4,1.4,1.0,1.2,9.6,10.4,5.0,3.0,15.0,11.2,2.07645,0.324134,1.2977614,1.5831852,0.4807862,1.1745844,45990000.0,82500000.0,3,2,-2550000.0,0,0,0.0,8,9,3,7,7,0.0,1.0,0.0,1,1.0,0.8,0.6,0.4,1522.3554736798226,1488.822767959337,33.53270572048564,1503.2547824709704,1493.7006845593978,9.554097911572626
E0,2015-05-02,West Ham,Burnley,1.0,0.0,H,1.0,0.0,H,29.0,8.0,7.0,2.0,11.0,7.0,13.0,3.0,3.0,2.0,0.0,1.0,3,0,2,1,5,1,0.4,0.0,0.6,1.8,0.4,1.8,10.0,11.4,3.6,2.6,20.4,17.2,3.23925,0.758485,1.2368852000000001,2.62803,0.958994,1.7495060000000002,83350000.0,60300000.0,4,0,27250000.0,0,0,0.0,11,20,18,7,7,1.0,0.0,0.0,1,0.2,1.0,0.2,0.6,1515.3185664685996,1449.1029782882645,66.21558818033509,1497.9654150133174,1459.3518350173931,38.61357999592428
E0,2015-05-03,Tottenham,Man City,0.0,1.0,A,0.0,1.0,A,21.0,15.0,5.0,4.0,6.0,11.0,8.0,7.0,3.0,4.0,0.0,0.0,0,3,8,3,10,3,0.6,0.4,1.4,1.4,1.6,2.0,10.2,15.0,3.8,4.2,13.4,10.8,2.07027,1.80612,1.1475506,1.2742532,1.478702,1.1489364,186700000.0,186650000.0,2,2,7550000.0,3,1,17500000.0,6,2,-9,8,8,0.0,1.0,0.0,1,0.8,0.6,1.0,1.0,1512.164125066917,1519.9397036882995,-7.775578621382465,1514.569068489133,1531.6314040412908,-17.06233555215772
E0,2015-05-03,Chelsea,Crystal Palace,1.0,0.0,H,1.0,0.0,H,17.0,8.0,7.0,1.0,12.0,13.0,3.0,6.0,2.0,2.0,0.0,0.0,3,0,13,12,11,12,0.7,0.5,1.6,0.6,2.0,0.8,9.4,12.2,2.8,3.6,14.4,18.6,1.5619,0.41646,1.2867279999999999,1.0486532,1.3495546,1.3978078,156650000.0,100250000.0,9,7,-34760000.0,1,1,-1800000.0,1,12,38,4,8,1.0,0.0,0.0,1,1.0,0.0,1.4,0.6,1578.7443757929798,1524.1484482403782,54.59592755260155,1565.2558927667337,1492.7102146880393,72.54567807869444
E0,2015-05-04,Hull,Arsenal,1.0,3.0,A,0.0,3.0,A,8.0,22.0,1.0,9.0,8.0,11.0,0.0,5.0,2.0,0.0,0.0,0.0,0,3,4,12,10,12,0.4,0.6,0.6,1.2,1.6,1.0,11.8,12.6,3.4,4.8,11.4,15.8,0.474706,2.94938,1.085149,1.2443384,1.4091036,1.1044358,48900000.0,171750000.0,2,1,6750000.0,6,1,66730000.0,16,3,-33,6,8,0.0,0.0,1.0,1,0.6,0.8,0.4,1.0,1494.5859548967273,1526.3124462445253,-31.726491347797946,1486.9147605852186,1549.1993168282518,-62.284556243033194
E0,2015-05-09,Aston Villa,West Ham,1.0,0.0,H,1.0,0.0,H,15.0,5.0,5.0,1.0,6.0,13.0,2.0,6.0,1.0,1.0,0.0,0.0,3,0,6,2,7,2,0.2,0.0,1.6,1.4,0.6,1.8,10.8,10.0,4.0,3.6,14.0,20.4,1.26585,0.149381,0.8699051999999998,1.0398831999999998,1.2368852000000001,2.62803,76800000.0,83350000.0,0,1,0.0,4,0,27250000.0,14,9,-12,7,7,0.0,0.0,1.0,1,0.6,0.8,0.2,1.0,1467.9755171157642,1480.6122635580352,-12.636746442271033,1467.8910901373292,1500.7727155941764,-32.88162545684713
E0,2015-05-09,Crystal Palace,Man United,1.0,2.0,A,0.0,1.0,A,13.0,13.0,4.0,4.0,13.0,12.0,7.0,6.0,0.0,1.0,0.0,0.0,0,3,9,6,6,6,0.3,0.3,1.8,1.0,0.8,1.4,11.0,13.4,3.4,3.6,18.2,8.6,1.04344,2.29775,1.2316205999999998,1.5542478,1.176351,1.0041616000000002,100250000.0,313800000.0,1,1,-1800000.0,8,3,72250000.0,12,4,-23,6,7,0.0,1.0,0.0,1,1.2,0.6,0.4,0.6,1461.2719811357001,1499.9836688416574,-38.711687705957274,1490.3386440280005,1531.8182637821765,-41.47961975417593
E0,2015-05-09,Everton,Sunderland,0.0,2.0,A,0.0,0.0,D,22.0,10.0,4.0,3.0,10.0,9.0,15.0,1.0,2.0,3.0,0.0,0.0,0,3,4,3,13,3,0.5,0.1,1.0,1.8,0.6,1.2,9.4,8.0,4.6,3.0,12.8,19.8,1.14341,1.19799,0.774616,1.296788,0.8718474,1.88808,115400000.0,85600000.0,4,2,40160000.0,1,3,1900000.0,11,18,11,7,7,0.0,0.0,1.0,1,0.6,1.0,0.2,0.8,1545.513607670249,1486.5130168772969,59.00059079295215,1512.8982066282392,1476.9961121993927,35.90209442884657
E0,2015-05-09,Hull,Burnley,0.0,1.0,A,0.0,0.0,D,21.0,8.0,3.0,2.0,16.0,12.0,9.0,3.0,1.0,1.0,0.0,0.0,0,3,4,1,7,1,0.4,0.0,0.6,1.2,0.2,1.4,11.8,10.4,3.4,2.4,11.4,20.8,1.12811,1.21303,1.085149,1.2443384,0.740557,2.073124,48900000.0,60300000.0,2,1,6750000.0,0,0,0.0,18,20,8,5,7,0.0,1.0,0.0,1,0.6,0.8,0.2,0.4,1483.5132957661515,1443.4883771265465,40.02491863960495,1481.3784310199305,1456.5445344365344,24.833896583396154
E0,2015-05-09,Leicester,Southampton,2.0,0.0,H,2.0,0.0,H,10.0,10.0,3.0,3.0,12.0,10.0,4.0,8.0,1.0,0.0,0.0,0.0,3,0,7,1,10,1,0.4,0.4,1.8,2.0,0.6,1.4,11.0,11.6,3.8,3.4,14.0,13.4,1.64129,0.348109,1.5681786,2.1507698,1.0417939999999999,1.9088520000000002,45900000.0,135000000.0,0,0,0.0,3,4,-100030000.0,17,7,-23,7,7,0.0,1.0,0.0,1,1.4,1.0,0.0,0.6,1505.055270426724,1494.381105760738,10.674164665986154,1488.2344581772606,1511.4531375052188,-23.21867932795817
E0,2015-05-09,Newcastle,West Brom,1.0,1.0,D,1.0,1.0,D,15.0,8.0,5.0,3.0,11.0,17.0,7.0,2.0,2.0,3.0,0.0,0.0,1,1,0,7,3,7,0.2,0.2,0.0,2.8,0.8,1.0,10.4,5.0,2.4,1.8,16.0,23.4,1.23706,1.21081,0.5244918,2.3010246000000003,0.5607318,2.3387135999999997,95750000.0,126250000.0,4,2,11900000.0,0,2,0.0,17,13,-5,7,7,1.0,0.0,0.0,1,0.0,1.2,0.6,0.4,1471.8191653796896,1489.0108202786746,-17.191654898985007,1456.4832852334239,1485.7348413308796,-29.251556097455705
E0,2015-05-09,Stoke,Tottenham,3.0,0.0,H,2.0,0.0,H,17.0,9.0,9.0,3.0,14.0,12.0,6.0,8.0,0.0,0.0,0.0,1.0,3,0,4,8,10,8,0.5,0.5,0.8,1.4,1.4,1.4,10.8,10.2,3.0,3.8,12.6,13.4,2.138,0.298008,0.5015416,1.4318857999999999,1.1475506,1.2742532,82500000.0,186700000.0,0,0,0.0,2,2,7550000.0,10,6,-11,7,6,1.0,0.0,0.0,1,0.4,0.6,0.8,0.6,1498.5786011594587,1516.9740119113492,-18.395410751890495,1489.277380146933,1511.4003200466168,-22.122939899683843
